2025-05-03T11:57:29.894Z;26.40;51.00;14.19
2025-05-03T11:57:47.811Z;26.10;51.00;4.12
2025-05-03T11:58:53.006Z;26.20;51.00;0.09
2025-05-03T11:59:11.405Z;26.40;51.00;14.54
2025-05-03T11:59:29.595Z;26.30;51.00;161.71
2025-05-03T11:59:47.747Z;26.90;51.00;50.85
2025-05-03T12:00:05.705Z;26.20;51.00;52.60
2025-05-03T12:00:24.658Z;26.50;51.00;1.46
2025-05-03T12:00:43.485Z;26.40;51.00;9.17
2025-05-03T12:01:01.933Z;26.10;51.00;4.75
2025-05-03T12:01:20.612Z;26.00;51.00;491.36
2025-05-03T12:01:39.453Z;26.60;51.00;57.92
2025-05-03T12:01:57.936Z;26.80;52.00;58.48
2025-05-03T12:02:16.512Z;26.20;52.00;164.14
2025-05-03T12:02:34.179Z;26.50;52.00;211.71
2025-05-03T12:02:52.172Z;26.40;52.00;155.65
2025-05-03T12:03:14.222Z;26.20;52.00;311.90
2025-05-03T12:03:32.394Z;26.30;52.00;803.93
2025-05-03T12:03:50.659Z;26.00;51.00;68.90
2025-05-03T12:04:08.832Z;26.90;51.00;4.54
2025-05-03T12:04:26.853Z;26.30;51.00;49.16
2025-05-03T12:04:45.421Z;26.10;51.00;453.22
2025-05-03T12:05:03.845Z;26.30;51.00;145.05
2025-05-03T12:05:22.680Z;26.00;51.00;285.73
2025-05-03T12:05:41.002Z;26.80;51.00;14.12
2025-05-03T12:05:59.175Z;26.70;51.00;451.78
2025-05-03T12:06:17.408Z;26.90;51.00;2.42
2025-05-03T12:06:35.615Z;26.40;51.00;3.89
2025-05-03T12:06:53.732Z;26.20;51.00;16.36
2025-05-03T12:07:11.757Z;26.90;51.00;646.53
2025-05-03T12:07:29.764Z;26.40;52.00;42.70
2025-05-03T12:07:47.830Z;26.60;51.00;62.05
2025-05-03T12:08:05.848Z;26.00;51.00;27.87
2025-05-03T12:08:23.866Z;26.90;51.00;4.15
2025-05-03T12:08:41.883Z;26.10;50.00;4.47
2025-05-03T12:08:59.831Z;26.90;50.00;15.38
2025-05-03T12:09:17.721Z;26.20;50.00;40.85
2025-05-03T12:09:36.304Z;27.40;49.00;8.81
2025-05-03T12:09:53.975Z;27.40;49.00;0.08
2025-05-03T12:10:12.187Z;27.70;49.00;9.03
2025-05-03T12:10:30.374Z;27.90;48.00;23.80
2025-05-03T12:10:48.515Z;27.40;48.00;245.68
2025-05-03T12:11:06.564Z;27.30;48.00;255.92
2025-05-03T12:13:40.130Z;27.00;45.00;82.83;0.00
2025-05-03T12:13:58.847Z;27.80;45.00;844.55;0.00
2025-05-03T12:14:18.220Z;27.50;45.00;0.14;0.00
2025-05-03T12:14:36.613Z;27.80;47.00;nan;0.00
2025-05-03T12:14:55.341Z;27.30;47.00;nan;0.00
2025-05-03T12:15:13.644Z;27.70;46.00;14.03;0.00
2025-05-03T12:15:32.059Z;27.40;46.00;4315.39;0.00
2025-05-03T12:15:51.447Z;27.10;46.00;16.14;0.00
2025-05-03T12:16:43.737Z;27.40;46.00;22.65;0.00
2025-05-03T12:17:02.404Z;27.50;46.00;192.84;0.00
2025-05-03T12:18:09.753Z;27.10;46.00;155.50;0.00
2025-05-03T12:18:28.618Z;27.50;47.00;66.55;0.00
2025-05-03T12:19:41.419Z;27.60;46.00;0.15;0.00
2025-05-03T12:20:00.210Z;27.50;46.00;16.60;0.00
2025-05-03T12:21:37.758Z;nan;nan;20.54;15.94
2025-05-03T12:22:35.434Z;nan;nan;1.07;0.44
2025-05-03T12:23:51.455Z;nan;nan;28.61;11.08
